,homepos,cultposs,hedres,wealth,ictres,joyread,screadcomp,screaddiff,pisadiff,emosups,disclima,teachsup,dirins,stimread,adaptivity,teachint,perfeed,percomp,percoop,attlnact,compete,workmast,gfofail,eudmo,swbp,resilience,mastgoal,discrim,belong,beingbullied,infocar,infojob1,infojob2,escs,privatesch,schltype,stratio,schsize,totat,proatce,proat5ab,proat5am,proat6,clsize,creactiv,edushort,staffshort,stubeha,teachbeha,math,scie,read
7898,-1.7137,-0.2774,-2.2894,-1.0886,-1.7779,0.0127,-1.0985,-0.0697,0.2705,-0.6576,-1.2537,0.6259,1.8202,0.2751,0.836,0.1744,1.5844,-0.1532,-0.4213,-2.5375,-0.2661,-0.1015,1.8905,1.348,0.5012,0.7872,1.4751,0.5881,-0.9298,1.1625,-0.7486,0.0726,-0.164,-2.019,public,Public,27.1176,461.0,17.0,1.0,0.2941,0.7059,0.0,36-40 students,0.0,1.0283,0.8371,0.8153,0.5642,343.7616,366.9029000000001,356.69240000000013
7899,-2.5725,-0.7014,-2.4101,-2.1456,-2.1907,0.5046,0.1222,0.5371,0.2705,-0.6576,-0.6633,1.314,1.8202,0.5102,0.937,0.1744,-1.1311,0.6912,0.6012,-0.6583,2.0054,-0.1015,-1.1858,0.2621,0.2659,-0.4684,1.8524,-1.1549,-0.9879,3.8591,0.9228,-0.1473,0.8028,-1.8468,public,Public,27.1176,461.0,17.0,1.0,0.2941,0.7059,0.0,36-40 students,0.0,1.0283,0.8371,0.8153,0.5642,324.8833,432.0937,391.1159199999999
7900,-1.2423,-0.2148,-0.6947,-1.1411,-1.4787,0.1372,0.1222,1.2421,1.6524,-1.9687,-0.0424,1.314,1.8202,2.0871,-0.5786,-2.2177,0.1357490087040639,0.6912,1.6762,1.0844,0.1956,1.8164,1.8905,0.2621,1.2386,2.3693,1.8524,-1.1549,-1.2605,3.8591,-1.9166,0.7998193008370705,-0.2427669005416078,-0.8333,public,Public,27.1176,461.0,17.0,1.0,0.2941,0.7059,0.0,36-40 students,0.0,1.0283,0.8371,0.8153,0.5642,301.2813,341.06140000000005,296.04577999999987
7901,-1.6623,-0.7014,-1.2258,-1.269,-1.9751,0.5046,-0.2195738865904065,0.6798,0.7192,-1.7696,-0.0424,-1.1481,-1.0988,0.5102,-0.5786,0.1744,-0.3253,-0.4686,-1.807,-2.0711,-0.0326,-1.7067,0.1097,0.4055,-1.9675,-1.2842,-0.6441,0.2281,-0.7043,0.7294,0.3307,0.7741,-0.0607,-1.6695,public,Public,27.1176,461.0,17.0,1.0,0.2941,0.7059,0.0,36-40 students,0.0,1.0283,0.8371,0.8153,0.5642,301.4102,280.51930000000004,292.0041
7902,-3.7634,-1.7576,-2.3003,-3.3649,-2.5634,0.1372,-1.0985,-0.0697,0.2705,-0.6576,-2.7124,1.314,1.8202,0.5102,-0.5786,0.1744,-0.3253,-0.6142,0.6012,1.0844,0.1956,-0.1015,-0.687,0.2621,0.3385,-0.0614,1.8524,1.7356,0.165,2.07,-1.9166,1.9988,-1.4728,-2.021,public,Public,27.1176,461.0,17.0,1.0,0.2941,0.7059,0.0,36-40 students,0.0,1.0283,0.8371,0.8153,0.5642,359.412,333.462,313.29118
7903,-1.7012,-1.0325,-0.8243,-1.6637,-0.94,0.0674,-1.1806,0.439,0.7192,-1.1847,-0.8179,0.4522,0.1814,0.5102,-0.5786,0.1744,0.2682,-0.2309,-1.8317,-0.6583,0.7871,1.8164,0.8794,0.2621,0.2659,-0.0328,-0.2151,1.1929,0.0452,1.5346,1.0491,-0.9778,1.4601,-1.7939,public,Public,27.1176,461.0,17.0,1.0,0.2941,0.7059,0.0,36-40 students,0.0,1.0283,0.8371,0.8153,0.5642,368.31180000000006,373.5306,354.2483799999998
7904,-2.514,-1.7576,-1.7257,-2.2396,-2.2287,0.7546,0.1222,0.5082,1.6524,1.0346,0.9639,0.7015,0.5845,0.6497,-2.2652,0.1744,-0.0363,-1.2996,0.6012,1.0844,-0.2047,-0.1015,0.4637,1.7411,1.2386,1.2011,0.5761,2.0602,-0.5707,-0.7823,1.0491,0.4135,-0.7697,-2.9918,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,315.7709,329.5341,304.42476000000005
7905,-1.8416,0.3963,-0.5492,-2.7764,-1.9751,1.5016,0.8214,-0.6311,1.0453,1.0346,0.7843,0.3995,1.8202,2.0871,2.0073,0.1744,-0.3253,2.0378,1.6762,1.0844,-1.7009,1.8164,0.1097,1.7411,1.2386,1.6219,1.8524,-0.6615,2.7249,0.2907,1.0104,0.9816,1.2466,-1.7454,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,367.3152,485.9247,431.8848
7906,-1.3643,0.686,-0.5492,-1.9288,-1.5939,1.8106,1.8839,-0.6311,0.2705,1.0346,2.0345,1.314,1.8202,1.0419,0.4572,1.8245,1.1225,0.6912,1.6762,1.0844,0.1956,1.8164,0.4637,0.2621,1.2386,0.8566,1.8524,-1.1549,2.7249,-0.7823,0.695,1.9988,0.8028,-1.5434,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,464.94190000000015,450.40920000000006,468.76124000000004
7907,-1.3178,-0.2771,0.0477,-1.6233,-0.94,0.523,0.6994,0.5371,1.6524,-0.6576,1.1945,0.7015,0.5467,0.7869,1.1813,0.5665,0.3993,0.0866,0.6012,0.0281,1.1811,1.8164,1.1422,0.9269,0.5012,-0.0328,0.26663513973269015,1.7356,-0.1596,-0.7823,0.5722,1.3905,0.6352,-2.2576,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,505.1411,468.7361,470.58712000000014
7908,-0.9714,0.506,1.1793,-1.4361,-1.146,-0.2704,-0.5485,0.9065,1.6524,-1.5824,0.2108,1.314,1.8202,0.5102,2.0073,0.1744,0.6372,0.6912,0.6012,-1.1534,0.1956,-0.1015,-0.687,-0.9827,1.2386,-0.0614,0.5761,-0.6615,-0.445,-0.7823,0.2571,0.2662,-0.4913,-1.4808,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,503.5456,402.0735,402.58632000000006
7909,-2.4305,0.0344,-1.7257,-2.7341,-2.5634,0.6977,0.1222,0.9065,1.2958,1.0346,1.4424,1.314,1.8202,1.4931,2.0073,1.8245,1.1225,0.6912,0.6012,1.0844,0.1956,1.8164,1.1422,1.7411,-0.5928,0.7728,1.8524,-1.1549,-0.5552,-0.7823,1.0104,1.9988,0.0876,-1.6452,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,391.05730000000005,399.63610000000006,371.9932
7910,-0.4199,0.506,1.1793,-0.8645,-1.47,1.2316,1.2374,-0.6311,1.0453,1.0346,2.0345,1.314,1.8202,2.0871,2.0073,1.8245,2.0165,1.0326,1.6762,1.0844,0.1956,1.8164,0.4637,1.7411,1.2386,1.2011,1.8524,-0.3887,0.6678,-0.7823,0.4348,1.2572,1.4601,-0.6061,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,473.35039999999987,488.7341,474.30529999999993
7911,-1.2246,0.506,1.1793,-1.9575,-1.2176,0.9577,0.1222,1.2421,0.2705,-0.6576,2.0345,1.314,1.8202,2.0871,2.0073,1.8245,2.0165,0.6912,0.6012,-0.6583,0.1956,-0.1015,-0.687,0.2621,1.2386,-0.0614,1.8524,-0.6615,-0.7814,-0.7823,-0.2389,1.9988,-1.4728,-1.5879,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,384.4553,403.2215,345.43234000000007
7912,-0.4755,-0.6712,0.1806,-0.2651,-0.4985,0.0127,0.1222,1.2421,1.1904,-0.6576,-0.0424,1.314,1.8202,2.0871,2.0073,0.1744,2.0165,0.6912,0.6012,-0.6583,0.1956,-0.1015,-0.4342,0.2621,-0.5928,-0.0614,0.5761,1.7356,0.0544,-0.7823,0.7648,1.9988,1.4601,-1.0865,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,335.8021,372.2353,305.65352
7913,-0.224,0.3963,-0.1357,-0.4696,-0.6068,0.5046,0.1222,1.2421,1.6524,-0.6576,2.0345,1.314,1.8202,0.5102,2.0073,1.8245,2.0165,0.6912,0.6012,1.0844,-0.2661,-0.1015,0.4637,1.7411,1.2386,-0.0614,0.5761,-0.6615,-0.3184,-0.7823,0.6864,1.9988,-0.1744,-1.642,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,417.0255,401.6078,431.48956
7914,-0.5735,-0.4233,1.1793,-0.8171,-0.94,0.523,0.1222,-0.6311,0.2705,0.2127,2.0345,1.314,0.373,-0.0073,0.0183,0.1744,-0.507,0.6912,0.6012,1.0844,0.1956,1.0596,-0.687,1.7411,0.1869,0.0501,1.8524,0.8403,0.4799,-0.7823,1.5272,1.0509,0.2691,-2.1706,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,407.5167,476.6902,402.0297400000002
7915,-0.8201,0.0625,1.1793,-1.3927,-0.3918,0.0127,-0.825,-0.0362,3.0064,1.0346,2.0345,0.7015,-0.0424,0.5102,-0.5786,0.1744,-0.3253,-0.6142,-0.9391,1.0844,-0.2661,0.6291,-0.687,0.2621,1.2386,0.4392,0.5761,-1.1549,2.7249,-0.7823,0.0771,1.9988,-1.4728,-1.1052,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,435.3224,519.8336,441.00238000000013
7916,-1.608,0.0083,-1.1827,-1.6873,-1.555,0.3568,-0.4089,0.409,1.0453,1.0346,0.3529,0.6259,0.2329,0.1494,0.1915,0.1744,0.5121,-1.0299,0.6012,1.0844,-0.5707,1.0596,0.0208,-0.1652,0.5012,0.4152,0.5761,-0.172,-1.1224,0.1462,0.3285,1.9988,0.3698,-1.7295,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,436.096,454.8922999999999,410.22661999999985
7917,-0.8478,0.3963,-0.9649,-0.8689,-1.4398,0.2641,1.8839,2.7752,2.4403,1.0346,-0.0424,-0.8065,-1.0988,-0.62,-0.2644,1.2403,-0.3253,2.0378,1.6762,1.0844,2.0054,1.8164,1.0671,1.7411,-0.5928,-0.0614,1.8524,3.1825,-0.9879,3.8591,1.3783,1.1876,-0.164,-0.7872,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,250.7034,282.8199,279.37668
7918,-1.6582,0.3963,-0.5492,-2.0913,-1.9751,0.2846,1.8839,0.9315,1.6524,-0.6576,0.871,1.314,1.8202,2.0871,0.1941,0.9684,0.0728,0.6912,0.6012,1.0844,0.1956,0.9982,0.4637,1.7411,1.2386,-0.0328,0.8347,-0.6615,0.0595,-0.7823,1.0104,1.9988,1.4601,-1.6796,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,454.0878999999998,471.39110000000016,398.07282000000015
7919,-1.2056,0.3963,-0.1357,-1.4906,-1.4171,0.6575,0.8214,-0.6311,1.1904,-0.6576,-0.0424,0.7015,1.8202,-0.62,0.1915,0.1744,-0.3253,-0.6142,0.6012,-0.6583,0.1956,-0.1015,-1.8939,0.2621,0.6502,0.3858,0.3468,0.0004,0.1891,2.07,0.3355,0.8449,0.1557,-1.5799,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,440.9739,388.4154,400.97530000000006
7920,-1.1842,0.3963,1.1793,-1.71,-1.146,0.638,1.8839,2.7752,0.2705,-0.6576,-0.0424,1.314,1.8202,0.5102,0.4572,0.1744,0.7743,0.6912,0.6012,-0.6583,0.1956,-0.1015,-0.687,0.2621,1.2386,-0.0614,-0.4347,0.5881,-0.8273,1.1625,2.2501,-0.9778,1.4601,-1.5708,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,335.3348,412.3742,316.14682
7921,-0.5398,0.3963,-0.1357,-0.7873,-1.1562,0.3568,-0.5485,1.2421,1.6524,-0.6576,0.7767,1.314,1.8202,0.5102,-0.1716,0.1744,0.5121,0.6912,-0.5107,1.0844,0.1956,-0.1015,0.1097,0.2621,1.2386,-0.0614,-1.3162,-1.1549,0.0348,0.2907,0.3407,0.677,0.7196,-0.605,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,381.3118,378.2038,351.47536
7922,-1.7049,-0.5721,-1.0527,-1.7013,-1.8646,0.8628,0.1222,0.8207,0.2705,1.0346,0.5156,1.314,1.1049,0.7869,1.323,0.6797,-1.023,2.0378,0.6012,1.0844,0.7871,1.8164,0.4637,1.348,-0.1064,-0.0328,1.8524,0.4809,0.9423,-0.7823,0.5998,0.6261,1.4601,-2.7531,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,447.6794,429.92270000000013,398.38432000000006
7923,-1.3513,0.3963,-0.1357,-1.9575,-1.4787,1.2645,0.1222,-1.8876,-1.272,1.0346,1.2802,1.314,1.8202,2.0871,2.0073,1.8245,2.0165,-0.2309,1.6762,1.0844,0.7871,1.8164,0.4637,0.2621,0.7301,-0.0328,1.8524,-0.6615,0.9423,-0.7823,1.0104,1.9988,-1.4728,-1.5379,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,460.3848,441.3175,443.3353
7924,-1.2464,0.506,-0.1357,-2.1089,-1.7005,0.8628,0.1222,0.409,0.8232,1.0346,2.0345,0.6259,1.8202,2.0871,2.0073,0.9684,1.3195,0.0158,1.6762,1.0844,0.571,0.6291,1.0671,1.7411,1.2386,0.7251,0.8347,-1.1549,-0.1657,-0.7823,1.0104,0.6125,0.3419,-1.4127,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,377.1765,410.2654,405.63680000000016
7925,-1.6084,-1.0325,-0.6947,-1.6295,-1.7005,0.8628,0.1919,-0.0697,1.6524,1.0346,-0.0424,1.314,1.8202,2.0871,2.0073,1.8245,2.0165,0.6912,0.6012,-2.5375,0.1956,-0.1015,-0.687,0.2621,1.2386,0.7728,1.8524,0.5881,1.4685,-0.7823,0.695,1.9988,-1.4728,-1.4073,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,378.6743,410.3986,353.01354
7926,-1.8433,0.3963,-1.0527,-2.2351,-1.9827,0.638,-0.4089,0.409,0.8232,-0.6576,1.2471,1.314,0.5845,0.5102,0.4572,1.8245,0.7743,0.6912,0.6012,-0.6583,-0.2047,-0.1015,-0.687,0.9269,1.2386,-0.4684,0.5761,0.5881,-1.186,-0.7823,1.0104,1.9988,-0.1744,-1.8497,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,380.1136,413.9532,377.22171999999983
7927,-0.7307,-1.7576,1.1793,-0.726,-0.3918,0.7031,0.1222,1.2421,1.6524,1.0346,0.2377,1.314,1.8202,2.0871,0.5464,1.8245,0.7743,0.8147,1.6762,1.0844,0.1956,1.8164,-0.687,1.7411,1.2386,-0.0328,1.8524,1.7356,0.6678,1.1625,2.2501,1.1876,0.7196,0.6123,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,495.85610000000014,460.6081,420.30892
7928,-1.7964,0.686,-1.3835,-2.1984,-2.3112,-0.2704,-0.4089,-0.524,1.0453,1.0346,0.871,0.3995,1.8202,0.0205,0.7368,0.8874,0.7743,1.1085,1.2992,1.0844,0.571,1.1448,0.052,1.7411,1.2386,1.6219,0.8347,0.2481,1.4685,0.2907,0.5722,1.9988,0.8028,-1.1873,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,421.3652,456.5108,430.65727999999984
7929,-0.7839,0.0082,-0.1357,-1.033,-0.8794,0.523,0.1222,1.2421,0.2705,1.0346,-0.0424,1.314,1.8202,0.5102,1.1853,0.1744,0.7743,1.3521,0.6012,1.0844,2.0054,1.8164,0.4637,1.7411,-0.5928,-0.0497,1.8524,-0.3887,0.6818,-0.7823,0.4475,0.6261,0.0968,-0.8646,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,468.20639999999986,401.4226000000001,400.60486
7930,-0.8241,-0.046,-0.5492,-0.7813,-1.5913,0.1372,0.1222,1.2421,0.2705,1.0346,0.396,1.314,1.8202,1.5391,2.0073,0.5665,0.7743,2.0378,1.6762,1.0844,2.0054,0.6291,0.4637,1.7411,0.7301,-0.4455,0.5761,1.7356,2.7249,2.07,1.0145,0.2512,-0.0509,-1.3148,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,411.391,406.7236,351.80953999999986
7931,-1.3754,-0.1223,1.1793,-2.0033,-0.7849,0.428,1.0657,0.439,1.2958,0.2127,0.2108,0.3485,1.0067,0.8945,1.323,0.5665,1.251,1.1085,1.0891,1.0844,0.7871,1.8164,0.1097,1.348,0.6502,-0.0813,0.5761,-0.2861,0.0452,0.8615,1.0104,1.9988,-1.4728,-1.511,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,463.2405,508.63170000000014,460.93588000000005
7932,-0.7341,0.269,1.1793,-1.1882,-0.6231,2.6131,1.8839,2.7752,-1.272,1.0346,2.0345,1.314,1.8202,1.0419,2.0073,1.8245,-0.8132,-0.4895,1.6762,1.0844,-0.0326,1.8164,0.4637,0.8126,1.2386,0.871,1.8524,0.3228,2.7249,-0.7823,1.0104,1.0509,0.5132,-1.3803,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,375.80450000000013,409.2907,389.43252
7933,-0.4115,-0.1223,1.1793,-0.589,-0.94,1.7513,0.8552,-0.0697,0.2705,1.0346,2.0345,1.314,1.8202,2.0871,2.0073,0.9888,0.1707,0.6912,1.6762,1.0844,0.1956,1.8164,-0.687,1.7411,1.2386,0.4107,1.8524,0.3874,2.7249,-0.7823,0.695,1.9988,-1.4728,-0.6151,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,440.4635,467.72909999999985,439.55346
7934,-0.117,0.686,1.1191,-0.6537,-0.044,0.9271,0.1222,-0.0362,1.2958,1.0346,2.0345,1.314,1.8202,2.0871,0.7397,1.8245,-0.3253,0.3674,1.6762,1.0844,0.1956,-0.1015,-0.687,0.8126,1.2386,-0.0328,1.8524,-0.6615,2.7249,-0.7823,0.0703,1.9988,1.4601,-0.8077,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,418.5416000000001,436.612,414.43682000000007
7935,-1.3167,-0.046,1.1793,-1.9013,-0.6231,0.854,0.8214,0.0755,1.2958,-0.6576,-0.0424,1.314,1.8202,1.4931,2.0073,1.8245,2.0165,0.6912,0.6012,1.0844,2.0054,1.8164,-1.1597,1.7411,1.2386,0.9936,1.8524,-1.1549,1.4685,-0.7823,1.0104,1.3905,-0.7697,-2.5888,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,420.5669,485.6838,425.56146000000007
7936,-2.0463,0.3963,-1.0527,-2.5654,-2.1907,1.3052,1.2374,-0.0362,1.6524,1.0346,1.0832,1.314,1.8202,2.0871,2.0073,0.9684,1.3514,1.1085,1.6762,1.0844,0.7871,1.8164,0.4637,0.9269,0.5012,0.871,1.8524,-0.0794,0.6678,1.2618,-0.1044,0.4135,-1.4728,-2.8976,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,431.92800000000005,376.344,394.59338
7937,-0.0293,0.686,-0.6853,-0.2705,-0.9951,0.638,0.1222,-0.0697,0.2705,-0.6576,0.9134,1.314,1.8202,0.5102,0.4572,0.1744,0.7743,0.6912,0.6012,-0.6583,-0.2661,-0.1015,-0.687,0.2621,1.2386,-0.0614,0.5761,1.4245,-0.7944,2.07,2.2501,0.7661,-0.0815,-1.2466,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,379.389,332.4822000000001,320.35048
7938,-1.0168,0.506,-0.8696,-1.1303,-1.9751,0.0127,0.1222,0.9065,0.2705,-0.6576,-0.0424,1.314,1.8202,2.0871,0.1941,1.8245,-0.3253,2.0378,0.6012,1.0844,0.1956,-0.1015,0.4637,1.7411,1.2386,-0.0614,-0.4347,0.5881,0.6678,3.8591,0.4259,1.9988,-1.4728,-1.5,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,344.7662,385.6652,298.14607999999987
7939,-0.4086,1.9522,1.1793,-1.0978,-0.6231,0.205,0.1222,2.101,1.6524,0.3622,-0.3204,0.3304339956647425,1.8202,0.7869,2.0073,0.1744,1.458,0.6912,1.6762,0.443,0.1956,0.487,-1.8939,1.7411,1.2386,2.3693,1.8524,1.7356,0.7979,-0.7823,1.0104,1.9988,-1.4728,-2.2045,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,404.0732,367.1552,336.24619999999993
7940,-2.0959,-1.7576,-1.6291,-1.6418,-1.5044,-0.5753,-0.825,-0.0697,0.2705,1.0346,2.0345,1.314,1.8202,2.0871,2.0073,1.3209,2.0165,-0.6142,1.6762,1.0844,0.1956,-0.1015,-0.4342,1.7411,1.2386,-0.0328,1.8524,-0.6615,-0.1642,-0.7823,0.7152,0.677,0.2691,-2.4376,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,642.9838,529.4308,489.26820000000015
7941,-0.8697,0.506,1.1793,-1.4788,-0.6231,2.6131,1.8839,2.7752,0.2705,1.0346,1.4424,1.314,1.8202,2.0871,2.0073,1.8245,-0.8132,1.3521,1.6762,1.0844,-0.5707,1.8164,0.4637,0.9269,1.2386,0.4392,1.3357,0.3228,1.4685,-0.7823,0.6864,1.0509,0.5132,-2.3996,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,406.21089999999987,456.8489,422.09491999999983
7942,-0.4811,1.9522,1.1793,-1.1611,-0.94,0.3252,0.1222,0.9065,0.9672,-0.6576,1.4424,1.314,1.8202,2.0871,1.323,1.8245,0.2682,0.6912,0.6012,1.0844,0.7871,0.9982,0.4637,0.2621,0.1038,0.4392,0.5761,-1.1549,-0.3184,-0.7823,0.3407,0.194,0.2691,-1.0128,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,502.8674,559.4403000000002,517.2473200000002
7943,-1.0716,0.3963,-1.1006,-1.1482,-1.5044,0.253,0.1222,0.5082,1.6524,-0.6576,-0.0424,1.314,1.8202,0.5102,2.0073,0.1744,-0.3253,-0.6142,0.6012,1.0844,0.1956,-0.1015,0.4637,1.7411,1.2386,-0.5325,-0.4347,3.1825,0.3441,-0.7823,0.8986,1.9988,1.4601,-1.5232,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,411.5159,368.7846,362.14858
7944,-2.5022,-1.7576,-1.956,-2.1448,-2.1907,0.3959,1.2374,0.439,-0.0268,1.0346,1.2471,1.314,1.8202,1.4931,-0.5819,1.8245,1.1225,1.4734,1.6762,1.0844,1.1811,1.8164,-0.2006,1.7411,1.2386,0.4232,1.8524,-0.2861,0.3151,-0.7823,1.5272,1.0509,0.2691,-2.8163,public,Public,17.75,994.0,56.0,0.9732,0.4821,0.5179,0.0,36-40 students,3.0,-1.4212,-1.4551,-0.0384,-0.9173,424.1616,441.94770000000005,420.04473999999993
7945,-1.5694,-0.4233,-1.3311,-1.4386,-1.7779,0.308,0.1222,1.2421,1.0453,-0.6576,-0.0424,-0.7769,-0.0424,0.5102,0.3695,0.1744,-0.1625,0.0866,0.6012,-0.6583,-0.4112,-0.1015,0.1097,-0.3121,-0.5928,0.0501,0.0337,1.1929,-0.9879,1.7405,0.1459,-0.0535,-0.7697,-1.6834,public,Public,16.0,272.0,17.0,1.0,0.6471,0.2941,0.0588,26-30 students,3.0,0.265,0.43,0.2408,-2.0409,334.8479000000001,352.67470000000014,305.59708
7946,-2.5979,-0.3452,-2.4101,-2.0355,-2.1907,0.1372,-1.1806,1.2421,0.7192,-0.6576,-0.3031,-0.2023,0.0836,1.5391,-0.0791,0.1744,0.7743,-0.6142,0.6012,-0.6583,0.1956,-0.1015,0.4637,0.9269,-1.8489,1.217,0.5761,1.4464,-0.7613,1.5699,-0.2716,-0.2917,-0.3885,-2.5464,public,Public,16.0,272.0,17.0,1.0,0.6471,0.2941,0.0588,26-30 students,3.0,0.265,0.43,0.2408,-2.0409,404.88830000000013,321.1826,327.9719200000001
7947,-2.3851,-0.2771,-1.0527,-2.6315,-2.1907,-0.3008,0.1222,0.9065,1.2958,0.5029,0.2108,-0.3472,1.0055,0.2751,0.0183,-0.6413,-0.3253,0.6912,0.6012,0.0042,0.1956,0.5693,0.4637,-0.3121,1.2386,-0.0614,0.8347,-0.2861,-0.3184,0.8233,0.3652,0.2662,-1.4728,-1.6392,public,Public,16.0,272.0,17.0,1.0,0.6471,0.2941,0.0588,26-30 students,3.0,0.265,0.43,0.2408,-2.0409,489.4258,467.6309,479.16626000000014
